Block ID,Property ID,Base property ID,Building name,Streetaddress,CLUE small area,Construction year,Refurbished year,Number of floors (above ground),Predominant space use,Accessibility type,Accessibility type description,Accessibility rating,Bicycle spaces,Has showers
2528,615996,615996,Telstra Flemington Exchange,EastwoodStreet,Kensington,1975,0,2,Equipment Installation,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,0
63,105710,105710,Telstra Lonsdale Exchange Building,LonsdaleStreet,Melbourne (CBD),1965,0,15,Equipment Installation,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,0
858,107816,107816,Telstra South Yarra Exchange,PuntRoad,South Yarra/Melbourne Remainder,1980,0,5,Equipment Installation,Low level of accessibility,All entrances have steps,1,0,0
33,102125,102125,Temple Court on Collins,CollinsStreet,Melbourne (CBD),1925,2001,14,Residential Apartment,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
66,108550,108550,Tetis Building,RussellStreet,Melbourne (CBD),1900,1985,3,Entertainment/Recreation - Indoor,Low level of accessibility,All entrances have steps,1,0,0
94,103216,103216,The Argus Building,LaTrobeStreet,Melbourne (CBD),1926,2013,7,Educational/Research,Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,0,0
1109,560001,560001,The Arkley,RakaiaWay,Docklands,2002,0,22,Residential Apartment,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
263,101242,101242,The Ballagio,BouverieStreet,Carlton,2008,0,8,Residential Apartment,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
58,101222,101222,The Bank,BourkeStreet,Melbourne (CBD),1870,2003,3,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,0
262,101063,101063,The Berkeley,BerkeleyStreet,Carlton,2002,0,4,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,0
35,102141,102141,The Block Arcade,CollinsStreet,Melbourne (CBD),1890,1995,5,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
35,103321,103321,The Block Arcade (Elizabeth),ElizabethStreet,Melbourne (CBD),1893,1990,5,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
97,588604,108562,The Blue Tower,LaTrobeStreet,Melbourne (CBD),2004,0,27,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,0
17,107002,107002,The Bond Store,OliverLane,Melbourne (CBD),1940,2009,6,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,0
26,102078,102078,The Box,CollinsStreet,Melbourne (CBD),1997,0,3,Entertainment/Recreation - Indoor,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
1109,573206,560004,The Boyd,CaravelLane,Docklands,2002,0,23,Residential Apartment,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
330,100519,100519,THE BRITISH,ArdenStreet,North Melbourne,2004,0,2,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,0
17,108593,108593,The Brooks,RussellStreet,Melbourne (CBD),1993,2000,8,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,0
35,102138,102138,The Cashmore On Collins,CollinsStreet,Melbourne (CBD),1903,2002,7,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,0
84,108090,108090,The Celtic Club,QueenStreet,Melbourne (CBD),1887,1996,4,Office,Low level of accessibility,All entrances have steps,1,0,0
16,110761,110760,The Chapter House ,FlindersLane,Melbourne (CBD),1891,1996,4,Office,Low level of accessibility,All entrances have steps,1,0,0
12,103999,103999,The Clarion Gateway Apartments,WilliamStreet,Melbourne (CBD),1967,1997,21,Commercial Accommodation,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,1
25,110857,110857,The Collins,CollinsStreet,Melbourne (CBD),1959,2001,13,Commercial Accommodation,High level of accessibility,Main Entrance has ramp,3,0,1
74,106016,106016,The Collonade,LittleLonsdaleStreet,Melbourne (CBD),1989,1991,4,Unoccupied - Unused,Low level of accessibility,All entrances have steps,1,0,0
1109,584059,584059,The Conder,NewquayPromenade,Docklands,2005,0,22,Residential Apartment,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
47,102197,102197,The Coromandel,CoromandelPlace,Melbourne (CBD),2011,0,16,Residential Apartment,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
14,103950,103950,The Corporate Clearing House,FlindersLane,Melbourne (CBD),1945,1994,6,Office,Low level of accessibility,All entrances have steps,1,0,0
72,106022,106022,The Dominion Building,LittleLonsdaleStreet,Melbourne (CBD),1992,0,14,Office,Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,20,1
84,105449,105449,The Duke of Kent Hotel,LaTrobeStreet,Melbourne (CBD),1929,1991,3,Entertainment/Recreation - Indoor,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
15,104010,104010,The Empire Apartments,FlindersStreet,Melbourne (CBD),2006,0,14,Residential Apartment,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
93,105474,105474,The Empire Apartments,LaTrobeStreet,Melbourne (CBD),1928,1998,6,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,0
646,100341,100341,The Eye and Ear Hospital Car Park,AlbertStreet,East Melbourne,1970,0,6,Parking - Commercial Covered,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,12,0
31,105941,105941,The Fiddler,LittleCollinsStreet,Melbourne (CBD),1880,1994,3,Entertainment/Recreation - Indoor,Low level of accessibility,All entrances have steps,1,0,0
88,110858,108992,The Focal,SpringStreet,Melbourne (CBD),1997,0,9,Residential Apartment,Not determined or not applicable,Configuration of entrance does not fit into any of the other categories,0,0,0
74,104664,104664,The Forecourt,HardwareStreet,Melbourne (CBD),1989,1997,5,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
44,101147,101147,The Foundary,BourkeStreet,Melbourne (CBD),2007,0,8,Unoccupied - Unused,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,15,0
748,108658,108658,The Gateway,StKildaRoad,Southbank,1988,0,8,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,41,1
1108,609479,609479,The Gauge,BourkeStreet,Docklands,2008,0,7,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,70,1
77,105751,105751,The Greek Centre,LonsdaleStreet,Melbourne (CBD),2014,0,14,Unoccupied - Unused,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,15,0
93,100158,100158,The Grill,A'BeckettStreet,Melbourne (CBD),1929,2001,6,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,0
748,110456,110456,The Guilfoyle,CoventryStreet,Southbank,2013,0,21,Residential Apartment,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,60,0
48,108983,108983,The Hotel  Windsor,SpringStreet,Melbourne (CBD),1883,1984,5,Commercial Accommodation,Not determined or not applicable,Configuration of entrance does not fit into any of the other categories,0,0,0
35,102145,102145,The Hour Glass Building,CollinsStreet,Melbourne (CBD),1935,1997,7,Unoccupied - Unused,Low level of accessibility,All entrances have steps,1,0,0
1107,588911,588911,The Hub,HarbourEsplanade,Docklands,2004,0,2,Community Use,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
45,105960,105960,The Hub Arcade,LittleCollinsStreet,Melbourne (CBD),1966,1992,3,Entertainment/Recreation - Indoor,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
6,578320,573333,The Ian Potter Centre: NGV Australia,SwanstonStreet,Melbourne (CBD),2002,0,4,Public Display Area,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
103,621414,621414,The Istana Apartments,A'BeckettStreet,Melbourne (CBD),2015,0,26,Residential Apartment,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,40,0
17,103931,103931,The Ivy,FlindersLane,Melbourne (CBD),1902,2012,4,Office,Low level of accessibility,All entrances have steps,1,0,0
742,110427,110427,The Keep On Southbank,WellsStreet,Southbank,1995,0,4,Residential Apartment,Not determined or not applicable,Configuration of entrance does not fit into any of the other categories,0,0,0
512,104625,104625,The Kensington Warehouse Apartments,BentStreet,Kensington,2011,0,5,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,0
2504,618180,618180,The Lairidge,TheLairidge,Kensington,1998,0,3,Residential Apartment,Not determined or not applicable,Configuration of entrance does not fit into any of the other categories,0,0,0
15,103943,103943,The Lane Building,FlindersLane,Melbourne (CBD),1899,1997,6,Commercial Accommodation,Low level of accessibility,All entrances have steps,1,0,0
355,105636,105636,The Leveson,LevesonStreet,North Melbourne,1900,0,2,Entertainment/Recreation - Indoor,Low level of accessibility,All entrances have steps,1,0,0
931,110919,107426,The Lodge,GatehouseStreet,Parkville,1900,0,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,0
313,104434,104434,The Lost Dogs Home,GracieStreet,North Melbourne,1940,2004,2,Storage,High level of accessibility,Main Entrance has ramp,3,0,0
38,108274,108274,The Lyceum Club,RidgwayPlace,Melbourne (CBD),1959,0,3,Entertainment/Recreation - Indoor,High level of accessibility,Main Entrance has ramp,3,0,0
23,108061,108061,The Madison,QueenStreet,Melbourne (CBD),1936,1993,13,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,0
606,110013,110013,The Makin,WellingtonParade,East Melbourne,1950,0,3,Commercial Accommodation,Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,0,0
1109,626356,626356,The Mariner,DocklandsDrive,Docklands,2011,0,8,Residential Apartment,High level of accessibility,Main Entrance has ramp,3,0,0
24,110763,110763,The Mark on Collins,CollinsStreet,Melbourne (CBD),1965,2000,13,Residential Apartment,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
38,102166,102166,The Melbourne Club,CollinsStreet,Melbourne (CBD),1858,1995,3,Entertainment/Recreation - Indoor,Low level of accessibility,All entrances have steps,1,0,0
33,100730,100730,The Melbourne Savage Club,BankPlace,Melbourne (CBD),1885,0,3,Entertainment/Recreation - Indoor,Low level of accessibility,All entrances have steps,1,0,1
1108,604118,604118,The Merchant,BourkeStreet,Docklands,2009,0,8,Residential Apartment,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,133,0
329,100516,100516,The Mills,ArdenStreet,North Melbourne,1980,1995,4,Office,High level of accessibility,Main Entrance has ramp,3,0,0
1112,103982,103982,The Mission to Seamen,FlindersStreet,Docklands,1917,2004,3,"Performances, Conferences, Ceremonies",Low level of accessibility,All entrances have steps,1,0,0
1108,613251,613251,The Montage,EncounterWay,Docklands,2008,0,9,Residential Apartment,Low level of accessibility,All entrances have steps,1,70,0
1108,611364,611364,The Mosaic,BourkeStreet,Docklands,2007,0,9,Residential Apartment,Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,70,0
1109,573327,573327,The Nolan,CaravelLane,Docklands,2003,0,24,Residential Apartment,Not determined or not applicable,Configuration of entrance does not fit into any of the other categories,0,0,0
64,103187,103187,The Nova,ElizabethStreet,Melbourne (CBD),1974,2001,18,Residential Apartment,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
858,109510,109510,The Oaks,WWToorakRoad,South Yarra/Melbourne Remainder,1960,0,3,Residential Apartment,Moderate level of accessibility,Entrance(s) have limited access via a small lip or a steep ramp,2,0,0
41,101165,101165,The Old Tramways Building,BourkeStreet,Melbourne (CBD),1891,1997,4,Office,Low level of accessibility,All entrances have steps,1,0,0
22,102102,102102,The Olderfleet Building,CollinsStreet,Melbourne (CBD),1887,2001,9,Parking - Commercial Covered,Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,30,1
812,110351,110351,The Opera Centre,CityRoad,Southbank,1938,0,2,Workshop/Studio,Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,0,0
376,111284,111284,The Oxford,BlackwoodStreet,North Melbourne,2001,0,5,Residential Apartment,High level of accessibility,Main Entrance has ramp,3,0,0
1109,573207,560004,The Palladio,CaravelLane,Docklands,2002,0,24,Residential Apartment,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
54,101192,101192,The Pavilion,BourkeStreet,Melbourne (CBD),1995,2000,3,Retail - Shop,Not determined or not applicable,Configuration of entrance does not fit into any of the other categories,0,0,0
18,108977,108977,The Philadelphia Apartments,SpringStreet,Melbourne (CBD),1974,2001,25,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,0
1104,598658,576023,The Podium Building/ Watergate,WaterviewWalk,Docklands,2004,0,5,Parking - Private Covered,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,4,0
13,106435,106435,The Port Apartments,MarketStreet,Melbourne (CBD),1929,2000,12,Residential Apartment,Low level of accessibility,All entrances have steps,1,14,0
813,110411,110411,The Primrose Potter Australian Ballet Centre,KavanaghStreet,Southbank,1988,0,6,Parking - Commercial Covered,Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,19,1
